respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Responde una de estas tres preguntas, la que prefieras responder:Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar sobre tu futuro.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya impactado particularmente.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar cómo quieres que termine tu año escolar.Describe la situación, y lo que pasó.Comparte tu experiencia / tu ejemplo aquí:",La historia que contaste te genera.,La experiencia que compartiste es,Cuando sucedió,Por cuanto tiempo,¿Qué tan común?,¿Quién debe saber esta historia?  ,¿En cuantos colegios has estado?,Temas,Tu historia describe algo: ,Sentí que tuve,La historia involucra,Esta historia me enseñó,La lección impacto en,Es importante,¿Cuál es tu genero? 
12555669462,401577030,2021-04-07 11:06:30,2021-04-07 11:14:48,201.232.138.36,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,"el dia que celebraron la semana cultural, los niños de todos los grados hicieron una representacion de los partes de colombia fue algo muy lindo y educativo todos conocimos las culturas, comidas y bailas de los diferentes departamentos ",Orgullo/Satisfacción,Experiencia personal,Hace dos años,Por siempre,Común,Todo el mundo,En 2,Innovación y creatividad,Completamente novedoso,Total control,Profesores,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,No binario
12555268137,401577030,2021-04-07 09:03:50,2021-04-07 09:15:28,181.53.153.57,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,"Algo que pense que iba a terminar el año escolar, en el colegio éramos un grupo de amigos que queríamos pasar junto al otro grado, pero no fué así. A una amiga le dijeron que no porque el otro colegio quedaba muy lejos de donde vivían. Me sentí muy triste de lejarme de mis amigos y comenzar en otro  colegio.",Tristeza,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Nadie,En 2,Educación y aprendizaje,Pasa frecuentemente,Poco control,Amigos,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12553185135,401577030,2021-04-06 15:56:11,2021-04-06 16:03:20,186.146.117.206,,,,,Sí,VALLE DEL CAUCA,IE Santa Librada,Una vez que estabamos asiendo educación fisica y un compañero se callo y como la cancha era de piedra mi compañero se pego bastante fuerte y pues le salio sangre,Tristeza,Experiencia personal,Hace dos años,Se me va a olvidar,Muy rara y única,Los compañeros,En 3,Justicia,Novedoso,Poco control,Profesores,Otros,Relación con los demás,Comprender a los otros,Mujer
12548608693,401577030,2021-04-05 08:04:45,2021-04-05 08:10:37,45.225.225.100,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Gracias a las clases de tecnología me di cuenta que soy muy bueno en la tecnología,Motivación,Experiencia personal,Hace dos años,Por mucho tiempo,Muy rara y única,Nadie,En más de 4,Tecnología,Novedoso,Control,Profesores,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Hombre
12536573496,401577030,2021-03-30 17:38:04,2021-03-30 17:41:31,181.137.178.85,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,"una vez que toco el dia deportivo en la semana cultural, me gusto como todos se divertian y me di cuenta de que la escuela no se trata solo de estudiar ",Motivación,Experiencia personal,Hace dos años,Por algún tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Relación con los compañeros,Novedoso,Control,Amigos,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12533674515,401577030,2021-03-29 21:00:20,2021-03-29 21:04:33,190.159.111.220,,,,,Sí,CAUCA,IE Isaías Gamboa,Cuando empezamos nuestro proyecto de las bolsas ecológicas ,Motivación,Experiencia que alguien te compartió,Hace dos años,Por algún tiempo,Común,Los profesores y las directivas,En más de 4,Educación y aprendizaje,Novedoso,Control,Profesores,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Hombre
12533656396,401577030,2021-03-29 20:31:00,2021-03-29 20:52:24,186.27.133.173,,,,,Sí,CAUCA,IE Isaías Gamboa,En este año gracias a la Institución Isaías Gamboa que nos ha brindado el acompañamiento con la materia emprendimiento me ha hecho pensar en el camino que quiero emprender planeando todo desde ahora para luchar sin rendirme.,Motivación,Una opinión,Hace algunos días o semanas,Por mucho tiempo,Pasa una vez cada tanto,Todo el mundo,En 3,Innovación y creatividad,Completamente novedoso,Control,A mi,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Mujer
12533643076,401577030,2021-03-29 20:38:57,2021-03-29 20:43:28,200.6.188.226,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,La virtualidad y quisiera que terminará presencial así sea en la alternancia,Motivación,Una opinión,Hace un año,Por algún tiempo,Muy rara y única,Todo el mundo,En más de 4,Ninguna de los anteriores,Completamente novedoso,Control,Otros,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12533274560,401577030,2021-03-29 17:32:55,2021-03-29 17:39:44,191.106.181.53,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,"1. Los ejemplos de los profesores, los propósitos que nos ayudan a alcanzar para ser mejores personas  y pensar en un futuro triunfador ",Motivación,Experiencia personal,Hace más de dos años,Por siempre,Pasa todo el tiempo,Los profesores y las directivas,Solo en este,Relación con los profesores,Completamente novedoso,Total control,Profesores,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Mujer
12533157126,401577030,2021-03-29 16:29:26,2021-03-29 16:46:46,186.27.182.220,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,"cuando yo entré en la institución educativa Isaías Gamboa, me enteré que el colegio tenía convenios con otros programas educativos; y que la verdad me gusto mucho por que eso es una oportunidad que me ayuda progresar en mis estudios y pensar sobre mi futuro. ",Motivación,Una historia que escuchaste por ahí,Hace dos años,Por mucho tiempo,Común,Todo el mundo,En 2,Educación y aprendizaje,Pasa frecuentemente,Control,A mi,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Mujer
12533150444,401577030,2021-03-29 16:28:47,2021-03-29 16:43:46,181.54.98.72,,,,,No,VALLE DEL CAUCA,IE Isaías Gamboa,2. en un partido de futbol que un joven fue muy fuerte al balón y empujo al otro joven y se golpeo muy feo que le empezó a salir sangre de la cabeza ,Tristeza,Experiencia personal,Hace dos años,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 2,Salud,Completamente novedoso,Total control,Amigos,Otros,Relación con los demás,Trabajar en equipo,Hombre
12529810665,401577030,2021-03-28 09:17:49,2021-03-28 09:27:03,181.234.20.66,,,,,No,CAUCA,IE Isaías Gamboa,bien si me ase pensar en el futuro para mí porq en sepan bien,Motivación,Experiencia personal,Hace un año,Por mucho tiempo,Común,Todo el mundo,En 2,Educación y aprendizaje,Completamente novedoso,Poco control,Profesores,Importancia de experimentar,Relación con los demás,Trabajar en equipo,Hombre
12528575729,401577030,2021-03-27 11:00:08,2021-03-27 11:02:26,181.129.167.140,,,,,Sí,CAUCA,IE Guillermo Valencia,Pues yo soy nuevo en la institución y la verdad no e presentado ningún caso pero de todas maneras me e sentido muy acogido en la institución ,Motivación,Una opinión,Hace algunos días o semanas,Por algún tiempo,Común,Todo el mundo,En más de 4,Educación y aprendizaje,Pasa frecuentemente,Total control,A mi,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Hombre
12528419548,401577030,2021-03-27 08:58:23,2021-03-27 09:12:52,181.129.172.106,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,en mi institución no apasado nada que me a ya mando la atención,Orgullo/Satisfacción,Experiencia personal,Hace algunos días o semanas,Se me va a olvidar,Común,Nadie,En 2,Relación con la familia,Novedoso,Absolutamente ningún control,Otros,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12527727448,401577030,2021-03-26 22:30:36,2021-03-26 22:37:09,186.27.188.177,,,,,No,VALLE DEL CAUCA,IE Guillermo Valencia,un día me encerraron en el baño y me dejaron ahí arto tiempo pero la verdad no me dio rabia,Tranquilidad,Experiencia personal,Hace más de dos años,Se me va a olvidar,Muy rara y única,Nadie,En 2,Salud,Novedoso,Poco control,A mi,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12527723140,401577030,2021-03-26 22:24:28,2021-03-26 22:33:12,161.18.70.175,,,,,Sí,BOGOTÁ,IE Guillermo Valencia,Me a susecido muchas cosas sobre mi futuro para salir a deblate para trabajar en eletricidad industrial.,Motivación,Experiencia personal,Hace más de dos años,Por siempre,Común,Los profesores y las directivas,En 2,Educación y aprendizaje,Pasa todo el tiempo,Absolutamente ningún control,Familia,Nuevos conocimientos y habilidades,Relación con los demás,Ser el mejor,Hombre
12527717697,401577030,2021-03-26 22:19:18,2021-03-26 22:29:10,190.99.161.62,,,,,No,VALLE DEL CAUCA,IE Guillermo Valencia,Pjs un día yo pelie con un amigo pero peliamos fuerte después nos llevaron por donde el director pero como él no estaba pues nos recibió el profesor nos platicó las cosas y me disculpe con mi amigo si el profesor fuera otro nos hubiera castigado o regañado pero nos escucho y ayuda a calmar las cosas hasta gaseosa nos dio.,Tranquilidad,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,En 3,Valores,Novedoso,Control,Profesores,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12527702029,401577030,2021-03-26 22:05:04,2021-03-26 22:13:16,191.156.13.220,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Nos han explicado muchas cosas y nos están preparando para enfrentar o vivir la vida de mejor manera.,Motivación,Una opinión,Hace algunos días o semanas,Por siempre,Pasa todo el tiempo,Todo el mundo,En 2,Educación y aprendizaje,Pasa todo el tiempo,Control,A mi,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12527620652,401577030,2021-03-26 20:55:09,2021-03-26 21:00:52,191.92.92.194,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Pues la verdad no sé igual siempre estoy pensando en mi futuro en lo que va ser de mi ,Alegría,Una opinión,Hace más de dos años,Por siempre,Pasa todo el tiempo,Nadie,En 3,Ninguna de los anteriores,Pasa todo el tiempo,Poco control,A mi,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12527555353,401577030,2021-03-26 19:59:09,2021-03-26 20:11:01,191.111.195.92,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,La situación que me izó pensar en mi futuro es cuando yo veo él esfuerzo que hacen mis profesores al darnos una educación eso me izó pensar que yo en mi futuro quiero ser profesora por que me parece un lavor muy eficiente.,Motivación,Experiencia personal,Hace un año,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,En 3,Educación y aprendizaje,Pasa todo el tiempo,Total control,Profesores,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12527528992,401577030,2021-03-26 19:44:56,2021-03-26 19:53:15,181.62.53.135,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,La virtualidad y me gustaría que terminara el año igualmente en virtualidad y no semipresencial porque el virus aún no se ha ido y nosotros debemos cuidarnos y más cuando tenemos enfermedades de base,Motivación,Experiencia personal,Hace un año,Por mucho tiempo,Pasa una vez cada tanto,Todo el mundo,En más de 4,Salud,Pasa frecuentemente,Poco control,Familia,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Mujer
12527510111,401577030,2021-03-26 19:29:46,2021-03-26 19:41:09,191.95.173.10,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia, Que persegui a un compan?ero y lo golpie,Impotencia,Experiencia personal,Hace dos años,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 3,Relación con la familia,Novedoso,Poco control,Amigos,Importancia de experimentar,Oportunidades futuras,Trabajar en equipo,Hombre
12527490132,401577030,2021-03-26 19:24:43,2021-03-26 19:28:20,186.27.164.125,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Me molestaban mucho y por eso deseaba que terminará el año escolar rápido para no tener que verle la cara amis compañeros ,Tristeza,Experiencia personal,Hace dos años,Por siempre,Pasa todo el tiempo,Los profesores y las directivas,Solo en este,La seguridad en el colegio,Pasa frecuentemente,Absolutamente ningún control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Mujer
12527418603,401577030,2021-03-26 18:32:07,2021-03-26 18:40:26,190.99.188.195,,,,,Sí,CAUCA,IE Guillermo Valencia,Un día vi como a un niño lo discrinaron por su aspecto físico desidi intervenir en la situación el niño nunca le dijo a sus padres y decidí yo decirle a sus padres vi que los padres del niño no le prestaban atencion a lo que le pasase lo juzgaban por su aspecto físico así que decidí ser amiga del niño aprendí que no debemos juzgar a los demás por su físico  ,Tristeza,Experiencia que alguien te compartió,Hace más de dos años,Por algún tiempo,Común,Todo el mundo,En más de 4,Relación con los compañeros,Pasa frecuentemente,Control,Amigos,Otros,Relación con los demás,Comprender a los otros,Mujer
12527351044,401577030,2021-03-26 17:55:20,2021-03-26 18:00:08,181.59.27.170,,,,,Sí,CAUCA,IE Guillermo Valencia,Soy nuevo ingreso y nueva en el país por lo que no me ha sucedido ninguna situación en particular,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Muy rara y única,Nadie,En 3,Relación con la familia,Pasa frecuentemente,Poco control,Familia,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12527318596,401577030,2021-03-26 17:36:23,2021-03-26 17:42:16,190.90.24.133,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Motivación de parte de los profesores,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Los compañeros,En 2,Educación y aprendizaje,Pasa frecuentemente,Absolutamente ningún control,Profesores,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12527318070,401577030,2021-03-26 17:35:05,2021-03-26 17:41:59,190.90.24.131,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Ps la verdad nada,Tranquilidad,Una opinión,Hace algunos días o semanas,Se me va a olvidar,Común,Nadie,Solo en este,Ninguna de los anteriores,Pasa todo el tiempo,Absolutamente ningún control,A mi,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12527287354,401577030,2021-03-26 17:19:25,2021-03-26 17:26:18,191.92.72.20,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,La profesora habla de cosas interesantes que ay veces se mete en su vida personal y mas claro me encantan las historias de los profesores me llevan a conocer y pensar en mi futuro obviamente me lo imagino todo,Motivación,Experiencia que alguien te compartió,Hace dos años,Por siempre,Pasa todo el tiempo,Todo el mundo,Solo en este,Educación y aprendizaje,Completamente novedoso,Total control,Profesores,Importancia de experimentar,Oportunidades futuras,Comprender a los otros,Mujer
12527267155,401577030,2021-03-26 17:08:48,2021-03-26 17:17:15,181.62.52.78,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Ver a los mayores graduarse me hace pensar que yo también puedo,Orgullo/Satisfacción,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Común,Nadie,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Mujer
12527261052,401577030,2021-03-26 17:06:17,2021-03-26 17:13:13,181.137.179.247,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Ninguna,Alegría,Una opinión,Hace más de dos años,Se me va a olvidar,Pasa una vez cada tanto,Nadie,Solo en este,Educación y aprendizaje,Pasa todo el tiempo,Control,A mi,Otros,Oportunidades futuras,Ser el mejor,Hombre
12527246086,401577030,2021-03-26 16:55:50,2021-03-26 17:06:03,190.99.173.5,,,,,No,VALLE DEL CAUCA,IE Guillermo Valencia,Una vez en mi colegio fueron unas personas hablarnos sobre la drogadicción y todo lo que nos podía pasar si consumimos sustancias psicoactivas y eso me hizo reflexionar  en el hecho de que ahora quiero una vida alejada  de ellas. ,Motivación,Experiencia personal,Hace dos años,Por siempre,Pasa una vez cada tanto,Todo el mundo,Solo en este,Educación y aprendizaje,Novedoso,Total control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Mujer
12527244962,401577030,2021-03-26 16:59:24,2021-03-26 17:05:31,181.62.166.61,,,,,Sí,VALLE DEL CAUCA,IE Guillermo Valencia,Que me callo jabón el cual estábamos haciendo en el laboratorio y sólo me mandaron para la casa,Rabia,Experiencia personal,Hace dos años,Se me va a olvidar,Muy rara y única,Los profesores y las directivas,Solo en este,Ninguna de los anteriores,Novedoso,Absolutamente ningún control,A mi,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12527159200,401577030,2021-03-26 16:11:44,2021-03-26 16:26:39,200.29.118.193,,,,,Sí,VALLE DEL CAUCA,IE Isaías Gamboa,Bna tarde mi situación las clases virtuales q estamos recibiendo y la forma en q se está entregando lo realizado a los docentes y me gustaria estar presencial ya q es mucho mejor ,Impotencia,Experiencia personal,Hace un año,Por algún tiempo,Común,Nadie,En 2,Educación y aprendizaje,Completamente novedoso,Poco control,A mi,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
